'P26NickelV15um','P27CrackDepthV20um','P44TN','P51NickelR','P52XYPlaneL22um','P57DisplacementYComponentum','P36SIFSK2MaximumMPaum05',P66SIFSK1MaximumMPaum05'
18.75512187,3.445113231,63.42975549,181.335138,2604.99866,143.16448,-16.72424007,732.9648276
18.7602979,7.585385713,54.10267054,196.9565157,2420.261799,140.2575394,-17.8212619,754.3844832
18.76745829,7.625883053,52.22575487,195.3931827,2397.034873,140.2607979,-18.61022212,754.1233139
18.769334,9.382422894,64.78640148,216.330053,2932.877968,161.3043135,-0.463905368,750.1796647
18.769334,9.382422894,64.78640148,216.330053,2932.877968,161.3043135,-0.463905368,750.1796647
18.78508078,17.81823506,72.47713411,251.7803673,2906.671562,146.4024541,-0.94612062,746.4488658
18.78508078,17.81823506,72.63406415,251.7803673,2906.671562,146.4024541,-1.49952916,746.797919
18.78508078,17.81823506,72.47713411,251.7803673,2906.671562,146.4024541,-0.94612062,746.4488658
18.78508078,17.81823506,72.63406415,251.7803673,2906.671562,146.4024541,-1.49952916,746.797919
18.79064205,17.81823506,72.63406415,251.5322793,2907.188824,146.4024541,-1.797728197,746.5785784
18.79064205,17.81823506,72.63406415,251.5322793,2907.188824,146.4024541,-1.797728197,746.5785784
18.79336683,6.416106713,40.29038094,186.7418859,2539.820344,163.1852348,0.916903482,748.4654162
18.79868817,11.0799831,51.48731952,212.703004,2546.054565,145.6764124,-1.05575474,748.9764122
18.79982834,8.659707752,63.57583258,213.9623738,2810.933105,155.2408638,1.991339041,753.4475195
18.8083914,15.36475101,69.43787047,239.7037689,2919.707222,152.58072,-5.332913683,749.3818098
18.85088136,9.408786835,35.46195074,196.6814566,2415.067857,158.2762325,-6.718934456,764.7313711
18.85254147,8.839448206,52.49184176,206.304848,2661.237097,159.3362505,-6.996280101,765.3166886
18.85517204,17.38195407,47.19047811,234.2667314,2586.830803,143.7905711,-0.446058165,754.5859648
18.85517204,17.38195407,47.19047811,234.2667314,2586.830803,143.7905711,-0.446058165,754.5859648
18.87636902,10.88547646,39.68101875,200.1983805,2671.203168,169.9677393,-9.555680178,750.0216461
18.8857134,12.4270129,6.066744263,185.9141915,2065.805332,143.8912887,-3.128432226,751.5491601
18.88583245,10.21419897,51.8921644,207.1248325,2546.240732,146.5248617,-6.02469287,749.1661684
18.89419742,11.91193346,66.59278913,222.8865687,2979.734091,164.4814303,-15.99617853,759.1078938
18.89728013,11.91193346,66.59278913,223.1803257,2979.224349,164.2723635,-14.88454731,758.8514215
18.9076025,6.916400872,34.97304809,183.0145994,2303.636203,151.818281,-9.411923315,757.3796405
18.90850119,11.91193346,66.59278913,223.6380651,2979.734091,164.3719583,-13.93227891,759.7557299
18.90850119,12.12826465,63.04927855,223.6380651,2975.518152,164.3719583,-2.676148202,751.2280555
18.91406912,11.92858968,56.88106882,217.2534197,2723.043786,152.6270473,-4.42518633,748.8332689
18.9250744,12.90061729,64.10712682,227.0840235,2967.271324,161.6055463,-1.144140259,749.2149
18.93305717,4.258880979,88.97593394,210.9123353,2927.886606,142.649676,0.259814246,750.4958805
18.93305717,4.258880979,89.89518472,209.6556036,2927.886606,142.649676,-5.583934714,750.0742159
18.94584496,8.781824974,36.7495053,192.2898931,2417.440758,158.2663256,-12.64219693,765.0162705
18.94674363,6.568520269,42.14507112,186.2562947,2442.388693,152.4885738,-2.497855684,748.4659613
18.95537873,14.78790938,43.81478278,218.2165709,2509.923816,144.2947883,-5.906191572,750.5642203
18.96315733,7.592877979,63.02588344,204.551777,2857.483077,159.8548046,-6.625151319,752.4884864
18.96371474,11.99573656,65.38382876,221.5122859,2712.15434,144.8921846,-9.184121442,749.6579549
18.96422862,5.164396594,59.37239556,192.1779905,2749.243399,160.1631853,-11.78562093,760.7995916
18.96833695,10.21810165,73.68213663,220.9557997,2972.790051,152.6755935,-0.632728434,739.3800872
18.9885881,3.649736812,63.38769603,180.0439487,2609.024601,142.8684395,-17.13682153,732.644532
18.99227918,14.78790938,43.81478278,217.55792,2503.749608,143.5794121,-6.282455399,750.0808373
18.9949058,2.885693181,67.15185927,185.2412474,2582.427873,140.5298639,-8.946512003,749.1587196
18.9949058,2.972471831,67.15185927,185.2412474,2582.427873,140.5298639,-10.05877502,748.7705742
18.99855255,17.82236529,70.95008987,247.082609,2902.125326,146.1248756,-1.403024888,743.5954208
18.99855255,17.82860372,70.95008987,247.082609,2911.51556,146.2712961,-0.052951122,741.7566128
18.99855255,17.82236529,70.95008987,247.082609,2902.125326,146.1248756,-1.403024888,743.5954208
18.99855255,17.82860372,70.95008987,247.082609,2911.51556,146.2712961,-0.052951122,741.7566128
19.00824619,17.80150024,73.22023007,251.2710044,2912.047724,146.7838506,-0.675048076,752.0125832
19.00824619,17.80150024,73.22023007,251.2710044,2912.047724,146.7838506,-0.675048076,752.0125832
19.01086787,12.40874858,81.38610921,236.3397289,2889.212195,142.9525588,-1.946386777,749.4422892
19.01086787,12.40874858,81.38610921,236.3397289,2889.212195,142.9525588,-1.946386777,749.4422892
19.01493312,17.28768467,47.2825,231.5326935,2599.242067,143.6412967,0.455542067,751.2274208
19.01493312,17.28768467,47.2825,231.5326935,2599.242067,143.6412967,0.455542067,751.2274208
19.03502374,7.064825631,69.40534878,204.9472757,2852.314552,152.8831687,-7.640144807,748.5773425
19.03726621,16.50907757,51.46182404,231.4882655,2628.560326,144.2337155,-0.147300622,752.3895006
19.03726621,16.50907757,51.46182404,231.4882655,2628.560326,144.2337155,-0.147300622,752.3895006
19.0380377,17.07361229,71.88366732,247.2455872,2847.239522,144.222247,-1.374674365,752.413314
19.0380377,17.07361229,71.88366732,247.5551128,2851.842849,144.1996401,0.245101382,751.3503742
19.0380377,17.07361229,71.88366732,247.2455872,2847.239522,144.222247,-1.374674365,752.413314
19.0380377,17.07361229,71.88366732,247.5551128,2851.842849,144.1996401,0.245101382,751.3503742
19.04040772,16.46621668,48.84310349,229.81656,2607.514363,145.057639,-0.586998714,754.0434998
19.04040772,16.48417334,48.84310349,231.3301128,2597.421103,144.7785484,0.663336762,757.4192023
19.04040772,16.55744826,48.84310349,229.81656,2615.580323,145.057639,0.292667788,751.8228057
19.04040772,16.46621668,48.84310349,229.81656,2607.514363,145.057639,-0.586998714,754.0434998
19.04040772,16.48417334,48.84310349,231.3301128,2597.421103,144.7785484,0.663336762,757.4192023
19.04040772,16.55744826,48.84310349,229.81656,2615.580323,145.057639,0.292667788,751.8228057
19.07119799,12.659484,82.51465106,237.8196498,2922.027098,143.8156627,-0.862147226,749.6622226
19.07119799,12.659484,82.51465106,237.8196498,2922.027098,143.8156627,-0.862147226,749.6622226
19.07318843,11.77784023,65.57630292,219.9200003,2893.062127,154.5118096,-2.861458198,742.2915873
19.08779288,15.70949667,52.8916347,226.4775759,2661.515372,145.5282512,-1.817057358,745.6723322
19.09427752,10.79136353,49.12560044,207.6766687,2470.186305,142.0616962,-1.167411047,751.627135
19.09427752,10.79136353,49.28889143,207.6766687,2470.186305,142.0148174,-1.718460378,751.9190191
19.10940331,15.51630579,43.81478278,222.0590362,2533.701393,143.4011501,3.043809572,748.8846111
19.11214802,12.3150619,80.03578957,234.1241247,2888.911388,143.7320749,-1.451291324,749.6451195
19.11214802,12.31905362,82.5376784,236.057594,2905.242989,143.3466441,-2.294569062,751.336972
19.11214802,12.3150619,80.03578957,234.1241247,2888.911388,143.7320749,-1.451291324,749.6451195
19.11214802,12.31905362,82.5376784,236.057594,2905.242989,143.3466441,-2.294569062,751.336972
19.11347885,12.31905362,83.01705725,236.057594,2913.497297,143.3466441,-2.530982855,750.4422754
19.11347885,12.31905362,83.01705725,236.057594,2913.497297,143.3466441,-2.530982855,750.4422754
19.11595619,11.92772996,57.40645811,216.0508345,2746.073132,152.958969,-2.563659184,748.3393906
19.13160044,14.32291875,44.47683031,215.7113968,2648.854106,153.3764141,1.277133752,743.3484194
19.14182322,13.13239985,82.48998064,238.4379978,2916.14085,143.1894431,-1.568170114,749.571106
19.14182322,13.13239985,82.48998064,238.4379978,2916.14085,143.1894431,-1.568170114,749.571106
19.14813549,2.114939582,77.59871912,187.4560866,2708.593566,140.4038631,-9.389838687,749.7862665
19.15206158,10.71043576,35.91234535,197.9314722,2438.033071,152.7692439,-0.490671611,751.4800108
19.16872029,12.659484,82.40431633,236.3505575,2924.520031,143.9075423,-1.57280278,749.5660664
19.16872029,12.659484,82.40431633,236.3505575,2924.520031,143.9075423,-1.57280278,749.5660664
19.177,12.50068575,82.1997006,236.1668125,2917.55811,143.8657698,-0.755172322,750.8401684
19.177,12.659484,82.51465106,236.3357482,2915.637101,143.6495941,-2.585443703,750.9153503
19.177,12.659484,82.51465106,236.3357482,2918.701168,143.6180042,-1.96954742,750.1107453
19.177,12.50068575,82.1997006,236.1668125,2917.55811,143.8657698,-0.755172322,750.8401684
19.177,12.659484,82.51465106,236.3357482,2915.637101,143.6495941,-2.585443703,750.9153503
19.177,12.659484,82.51465106,236.3357482,2918.701168,143.6180042,-1.96954742,750.1107453
19.18288488,9.869904398,63.98662007,213.2943921,2922.565818,160.2381668,-0.666345393,749.9184126
19.18288488,9.869904398,63.98662007,213.2943921,2922.565818,160.2381668,-0.666345393,749.9184126
19.18496676,16.90617608,70.50167627,241.1209268,2847.904591,144.2282827,-4.663494085,746.9849509
19.19687549,14.78271805,47.28610011,215.9728582,2724.176008,154.653762,-1.216223528,737.2921839
19.205907,12.89604359,81.85698395,236.6245868,2927.958988,144.2168507,-0.83370562,749.4114882
19.205907,12.89604359,81.85698395,236.6245868,2927.958988,144.2168507,-0.83370562,749.4114882
19.2067,14.14181365,48.02653991,216.7600971,2680.094771,154.1682725,-3.436206522,749.6518707
19.2124101,5.298317822,71.83351461,197.7559371,2851.194763,149.7393062,-3.941074055,743.7314803
19.213288,12.52291061,82.55520091,235.8192484,2917.245975,143.4770142,-1.160147553,750.3781473
19.213288,12.52291061,82.55520091,235.8192484,2917.245975,143.4770142,-1.160147553,750.3781473
19.21342759,13.94054932,66.05211382,226.1092673,2844.092517,151.0507402,-9.955862499,749.9245717
19.21500274,12.92094336,82.54235681,237.315468,2911.213181,143.194696,-1.721190225,751.3937159
19.21500274,12.92094336,82.54235681,237.315468,2911.213181,143.194696,-1.721190225,751.3937159
19.22613981,14.95649281,52.61142968,220.8104913,2937.975442,169.278235,-9.454811321,751.2954931
19.2329333,7.993431527,66.27157759,205.0220453,2767.643922,151.8415618,-12.90553182,757.6347376
19.24405536,13.17461734,81.98695586,237.315468,2910.902706,143.1710158,-1.533659268,750.3921424
19.24405536,13.17461734,81.98695586,237.315468,2910.902706,143.1710158,-1.533659268,750.3921424
19.25353911,6.939407198,70.5289423,204.416785,2913.751743,151.7267783,4.241377944,737.9416454
19.25730084,13.02868332,82.48998064,236.6089613,2916.666143,143.1894431,-2.232962133,749.920105
19.25730084,13.02868332,82.48998064,236.6089613,2916.666143,143.1894431,-2.232962133,749.920105
19.25923764,17.35152144,65.53498842,240.22944,2968.759216,156.983439,-5.402258983,754.5006277
19.25984022,9.523830473,59.20541831,205.5104434,2853.849433,161.6931765,-8.861516427,751.4497084
19.28115269,12.0736334,83.94671601,234.1258378,2932.716941,143.3930877,-1.427391231,749.7511061
19.28115269,12.0736334,83.94671601,234.1258378,2932.716941,143.3930877,-1.427391231,749.7511061
19.29207482,12.79709065,83.27491469,236.2567376,2927.245155,143.3341812,-1.609368564,750.3136388
19.29207482,12.93812231,83.27491469,236.6694655,2919.934281,143.1136458,-2.576496534,751.2574476
19.29207482,12.79709065,83.27491469,236.2567376,2927.245155,143.3341812,-1.609368564,750.3136388
19.29207482,12.93812231,83.27491469,236.6694655,2919.934281,143.1136458,-2.576496534,751.2574476
19.296378,4.247787149,61.47963837,185.8781753,2783.652747,156.6753992,-5.207919244,748.1426652
19.296378,4.512874961,61.47963837,185.8781753,2767.855485,155.8825426,-8.794176811,747.9213503
19.3004452,12.71196447,81.37513275,234.0094939,2904.37746,143.2500784,-2.476007444,749.5335318
19.3004452,12.71196447,81.37513275,234.0094939,2904.37746,143.2500784,-2.476007444,749.5335318
19.30335675,12.68188086,82.19000719,234.3799869,2921.312886,143.6956822,-2.60092386,749.4996059
19.30335675,12.68188086,82.19000719,234.3799869,2921.312886,143.6956822,-2.60092386,749.4996059
19.30496595,13.44876307,82.11135246,237.4019401,2910.617021,142.925244,-2.433014473,750.5117852
19.30496595,13.44876307,82.21396662,237.7882916,2917.01269,142.9543243,-0.973032284,749.7311263
19.30496595,13.45744185,82.11135246,237.4192818,2915.490748,143.1508577,-2.287182535,750.2781912
19.30496595,13.5757964,81.89893165,237.6322438,2916.666143,143.1804909,-2.07851242,749.7300769
19.30496595,13.44876307,82.11135246,237.4019401,2910.617021,142.925244,-2.433014473,750.5117852
19.30496595,13.44876307,82.21396662,237.7882916,2917.01269,142.9543243,-0.973032284,749.7311263
19.30496595,13.45744185,82.11135246,237.4192818,2915.490748,143.1508577,-2.287182535,750.2781912
19.30496595,13.5757964,81.89893165,237.6322438,2916.666143,143.1804909,-2.07851242,749.7300769
19.30659421,12.71196447,81.30814546,234.0411257,2903.43355,143.2714967,-2.924102922,748.0915195
19.30659421,12.71196447,81.39621378,234.0411257,2903.43355,143.2714967,-3.228222315,748.263539
19.30659421,12.71196447,81.30814546,234.0411257,2903.43355,143.2714967,-2.924102922,748.0915195
19.30659421,12.71196447,81.39621378,234.0411257,2903.43355,143.2714967,-3.228222315,748.263539
19.31786865,12.81161705,80.71519055,233.7275035,2899.604101,143.3693673,-2.525692558,749.6483389
19.31786865,12.81161705,80.71519055,233.7275035,2899.604101,143.3693673,-2.525692558,749.6483389
19.31800359,6.939407198,70.45894921,204.416785,2907.532709,151.835248,4.323146576,740.6107831
19.32303185,12.94178497,81.89638732,235.594746,2921.283885,143.7640809,-1.217319605,750.2992174
19.32303185,12.94178497,81.89638732,235.594746,2921.283885,143.7640809,-1.217319605,750.2992174
19.32829597,5.733727663,64.15459986,194.0659122,2745.024663,152.4787686,-9.414923619,755.0131401
19.34468149,17.27097766,67.68786492,234.9595974,2854.774867,144.2407915,-7.069546569,737.6482838
19.34468234,7.001979749,71.01955997,202.3737704,2833.007809,150.4266851,-10.52259954,750.4071896
19.36669758,4.247787149,61.47963837,184.8442485,2783.625911,156.6753992,-6.518813461,748.015049
19.37028503,13.15906946,81.95286915,235.3204165,2932.486411,144.1856027,-2.359137594,749.7054269
19.37028503,13.15906946,81.95286915,235.3204165,2932.486411,144.1856027,-2.359137594,749.7054269
19.37105459,13.21129792,33.7603475,202.6920928,2420.544799,146.9282757,-1.909760643,749.6377345
19.37244837,12.92407143,71.66781781,226.909868,2869.530524,148.2100437,-3.915111225,750.2389164
19.38032702,13.14474109,79.71881252,234.0267443,2932.900734,145.6154105,-1.08259737,749.5861254
19.38032702,13.14474109,79.71881252,234.0267443,2932.900734,145.6154105,-1.08259737,749.5861254
19.38208932,4.889296338,62.59941618,188.3931608,2775.675717,157.3266964,-12.96864058,757.354323
19.38365135,10.7485639,70.10993467,216.828685,2809.563257,149.0539765,-11.76595784,756.9128768
19.38393666,13.9344449,63.99308856,226.4436032,2852.305142,152.1546206,-0.351612132,750.4676755
19.38781483,12.78248257,80.96845188,233.6669554,2897.120959,142.9824719,-1.326907838,750.4864094
19.38781483,12.78248257,80.96845188,233.6669554,2897.120959,142.9824719,-1.326907838,750.4864094
19.3950859,13.37032598,82.36374551,236.6152719,2932.337239,143.8269914,-1.515694646,750.5351678
19.3950859,13.37032598,82.36374551,236.6152719,2932.337239,143.8269914,-1.515694646,750.5351678
19.40063471,13.11917517,82.81595939,236.2567376,2926.619086,143.3341812,-1.02223043,750.9566308
19.40063471,13.11917517,82.81595939,236.2567376,2926.619086,143.3341812,-1.02223043,750.9566308
19.40837961,13.16810008,84.00436417,236.6552147,2954.283265,144.1440777,-2.180253988,750.6104616
19.40837961,13.16810008,84.00436417,236.6552147,2954.283265,144.1440777,-2.180253988,750.6104616
19.40990568,13.16591082,82.77037727,235.5899549,2929.573893,143.5971524,-2.752884808,750.653719
19.40990568,13.16591082,82.77037727,235.5899549,2929.573893,143.5971524,-2.752884808,750.653719
19.41112669,12.65408269,81.68437544,233.5424751,2904.78994,143.0961838,-1.524037203,751.0937228
19.41112669,12.65408269,81.68437544,233.5424751,2904.78994,143.0961838,-1.524037203,751.0937228
19.41112717,13.10803641,82.43805305,235.5476994,2932.337239,143.7305157,-1.080441714,749.9784774
19.41112717,13.15753366,81.87813307,235.2661412,2934.704345,144.1670003,-1.054468565,749.6816016
19.41112717,13.10803641,82.43805305,235.5476994,2932.337239,143.7305157,-1.080441714,749.9784774
19.41112717,13.15753366,81.87813307,235.2661412,2934.704345,144.1670003,-1.054468565,749.6816016
19.41129332,12.68497338,81.16278726,232.8257564,2898.688227,143.1186422,-2.589194233,750.7897781
19.41129332,12.68497338,81.16278726,232.8257564,2898.688227,143.1186422,-2.589194233,750.7897781
19.41129381,13.34948692,82.38887594,236.128196,2932.337239,143.9290714,-2.4226857,750.8218268
19.41129381,13.34948692,82.38887594,236.128196,2932.337239,143.9290714,-2.4226857,750.8218268
19.41177711,13.05312265,82.26181254,235.2685682,2930.441441,143.7326752,-0.8980883,749.8925954
19.41177711,13.26715178,81.29163537,235.5476994,2916.378711,143.7326752,-1.30937372,751.1211871
19.41177711,13.26715178,81.29163537,235.5478818,2916.378711,143.7326752,-1.308997188,751.1213643
19.41177711,13.05312265,82.26181254,235.2685682,2930.441441,143.7326752,-0.8980883,749.8925954
19.41177711,13.26715178,81.29163537,235.5476994,2916.378711,143.7326752,-1.30937372,751.1211871
19.41177711,13.26715178,81.29163537,235.5478818,2916.378711,143.7326752,-1.308997188,751.1213643
19.4118194,13.05312265,82.2654033,235.2685682,2930.441441,143.7608258,-0.986036708,750.0110697
19.4118194,13.05312265,82.2654033,235.2685682,2930.441441,143.7608258,-0.986036708,750.0110697
19.42056309,2.093612011,78.70176473,185.487427,2733.622403,140.5884134,-9.912374245,749.0888424
19.42056309,2.116034375,78.70176473,185.9001183,2733.622403,140.5884134,-9.266485289,749.6139838
19.43121118,12.68188086,84.14763142,235.0408645,2950.585573,143.9139313,-1.330281336,750.5420459
19.43121118,12.68188086,84.14763142,235.0408645,2950.585573,143.9139313,-1.330281336,750.5420459
19.43341705,2.826304627,64.75388549,180.690313,2582.427873,141.1252462,-4.611101885,748.1489988
19.43444521,13.04265264,83.22796356,235.5516859,2949.648073,144.3210175,-1.573747462,750.4338829
19.43444521,13.04265264,83.22796356,235.5516859,2949.648073,144.3210175,-1.573747462,750.4338829
19.44157461,13.12106996,57.49462873,216.3934452,2949.64987,165.9415289,-5.643446862,749.8893159
19.45167394,13.97111905,66.99394587,225.5171787,2936.152089,155.3790185,-6.182816739,749.4399657
19.45562228,2.885693181,64.73837877,180.7092117,2582.427873,141.1410675,-5.001286226,748.3851853
19.4582444,15.05024181,45.06356695,217.0444528,2665.759344,153.6706483,-0.740898162,751.9814687
19.46296801,13.74708319,63.99308856,223.9091049,2852.305142,152.1546206,-2.564213466,749.6433762
19.4633415,13.41538485,82.02188724,235.5476994,2933.181494,144.0148135,-2.14202017,750.5285472
19.4633415,13.41538485,82.02188724,235.5476994,2933.181494,144.0148135,-2.14202017,750.5285472
19.46864307,6.081207308,61.19949942,193.0136879,2667.269233,148.0442117,-3.462548581,750.4664958
19.47336588,12.37550834,82.11135246,231.8039226,2911.595322,143.0439386,-1.717936193,750.0743212
19.47336588,12.37550834,82.11135246,231.8039226,2911.595322,143.1927596,-2.151198594,750.6461315
19.47336588,13.37679614,81.88436186,235.1133741,2917.02043,143.1465702,-2.297715612,750.4100108
19.47336588,12.37550834,82.11135246,231.8039226,2911.595322,143.0439386,-1.717936193,750.0743212
19.47336588,12.37550834,82.11135246,231.8039226,2911.595322,143.1927596,-2.151198594,750.6461315
19.47336588,13.37679614,81.88436186,235.1133741,2917.02043,143.1465702,-2.297715612,750.4100108
19.48573987,13.29037801,83.22433971,235.5476994,2950.539997,144.2900571,-2.55120868,750.5807392
19.48573987,13.29037801,83.22433971,235.5476994,2950.539997,144.2900571,-2.55120868,750.5807392
19.48604084,14.06194642,42.26216861,212.2372695,2751.097688,165.904163,-0.346930933,754.7513701
19.48651426,12.86774982,81.18673143,232.9885941,2922.854859,144.0589079,-1.218096308,750.1789669
19.48651426,12.95204466,81.20568912,232.9885941,2918.25212,143.865539,-2.26295343,750.3821792
19.48651426,12.95204466,81.27613917,232.9885941,2918.25212,143.8543038,-2.472551323,750.4774333
19.48651426,13.12501284,82.55922012,235.0410389,2937.76444,144.028031,-1.302840441,750.9818624
19.48651426,12.86774982,81.18673143,232.9885941,2922.854859,144.0589079,-1.218096308,750.1789669
19.48651426,12.95204466,81.20568912,232.9885941,2918.25212,143.865539,-2.26295343,750.3821792
19.48651426,12.95204466,81.27613917,232.9885941,2918.25212,143.8543038,-2.472551323,750.4774333
19.48651426,13.12501284,82.55922012,235.0410389,2937.76444,144.028031,-1.302840441,750.9818624
19.48762886,16.98355651,56.33202424,232.3210595,2719.901325,145.9373049,-0.463507287,755.594828
19.48762886,17.23006225,56.29867357,232.3210595,2740.124331,145.9373049,1.453565589,750.2181159
19.48762886,17.2963416,56.15909841,232.9387829,2740.524433,146.5319639,0.723438956,752.8322342
19.48762886,16.98355651,56.33202424,232.3210595,2719.901325,145.9373049,-0.463507287,755.594828
19.48762886,17.23006225,56.29867357,232.3210595,2740.124331,145.9373049,1.453565589,750.2181159
19.48762886,17.2963416,56.15909841,232.9387829,2740.524433,146.5319639,0.723438956,752.8322342
19.4892977,13.18074256,83.21339758,235.5480106,2950.539997,144.2900571,-1.503375483,750.8221037
19.4892977,13.18074256,83.21339758,235.5480106,2950.539997,144.2900571,-1.503375483,750.8221037
19.491853,13.10803641,84.09975625,235.5476994,2958.129844,144.2629698,-2.475739273,750.8891378
19.491853,13.10803641,84.09975625,235.5476994,2958.129844,144.2629698,-2.475739273,750.8891378
19.49445185,8.031547107,59.96392154,198.4441088,2863.491925,162.571957,-9.539658441,753.6096426
19.4967963,12.19028513,66.92051187,218.8449991,2767.410573,145.6407891,-5.903861363,749.6593753
19.49736097,13.17109953,83.22433971,235.5476994,2948.270569,144.0738185,-1.066278842,750.6920368
19.49736097,13.18040278,83.12362699,235.5476994,2948.270569,144.2807425,-1.408205352,751.2656476
19.49736097,13.18040278,83.20477851,235.6525979,2953.575942,144.4852505,-1.16030283,751.1264811
19.49736097,13.18040278,83.22433971,235.5476994,2948.270569,144.0738185,-1.149414333,750.6644483
19.49736097,13.18040278,83.22433971,235.5476994,2948.270569,144.2807425,-1.751056892,751.4597879
19.49736097,13.18040278,83.22433971,235.5476994,2950.539997,144.2900571,-1.401503135,750.9938541
19.49736097,13.18040278,83.58553057,235.6525979,2952.729958,144.0738185,-1.407987704,750.4715735
19.49736097,13.17109953,83.22433971,235.5476994,2948.270569,144.0738185,-1.066278842,750.6920368
19.49736097,13.18040278,83.12362699,235.5476994,2948.270569,144.2807425,-1.408205352,751.2656476
19.49736097,13.18040278,83.20477851,235.6525979,2953.575942,144.4852505,-1.16030283,751.1264811
19.49736097,13.18040278,83.22433971,235.5476994,2948.270569,144.0738185,-1.149414333,750.6644483
19.49736097,13.18040278,83.22433971,235.5476994,2948.270569,144.2807425,-1.751056892,751.4597879
19.49736097,13.18040278,83.22433971,235.5476994,2950.539997,144.2900571,-1.401503135,750.9938541
19.49736097,13.18040278,83.58553057,235.6525979,2952.729958,144.0738185,-1.407987704,750.4715735
19.4985962,13.09442576,83.92433848,235.5476994,2946.989773,143.669984,-1.810400671,750.9079261
19.4985962,13.09442576,83.92433848,235.5476994,2946.989773,143.669984,-1.810400671,750.9079261
19.50718711,16.89890573,55.7347078,231.121736,2730.325443,146.7563771,0.44355138,753.4472012
19.50718711,16.99948755,55.7347078,231.121736,2730.325443,146.7563771,-0.754076505,753.7874498
19.50718711,16.89890573,55.7347078,231.121736,2730.325443,146.7563771,0.44355138,753.4472012
19.50718711,16.99948755,55.7347078,231.121736,2730.325443,146.7563771,-0.754076505,753.7874498
19.50853274,7.005795953,66.68547752,199.2698661,2893.240469,157.4552828,-6.522636629,750.9622772
19.54240252,10.33206925,57.32105269,205.37248,2581.67151,145.0312613,-13.18775953,760.371052
19.55200711,13.06909843,90.15997353,239.8722425,2885.332494,140.3622903,-13.37766182,768.8149498
19.58304873,9.634037081,62.88168445,203.5221815,2706.29771,146.4611947,-10.49824348,746.3363963
19.58520951,8.841995962,58.9705615,202.0503189,2859.541629,161.0849484,-1.362193195,750.9870697
19.58544848,12.03211733,66.57040819,219.2750622,2803.141804,148.9139146,-3.388200581,754.5146271
19.59165865,8.543523119,35.79488568,183.5027411,2351.188096,148.2097142,-7.480684412,751.9351025
19.59385961,16.30788153,73.41518937,238.0737097,2925.960705,147.0267573,-1.701283442,749.1508151
19.60802561,13.54378838,77.90607312,229.0143637,2983.469085,150.3607178,-9.58329208,750.9389596
19.61434138,7.850409375,59.96392154,197.8781139,2863.491925,162.9890224,-8.267876649,756.9882169
19.61434138,8.357285902,59.96392154,197.8781139,2863.491925,163.586376,-14.84633443,757.8052245
19.61449205,13.39670475,5.731717711,182.6597659,2103.069151,141.0489134,-7.671975219,756.4799096
19.62468983,15.63423028,57.7702406,224.8105249,2919.975214,159.9301291,-2.260667,750.1061117
19.62485455,13.66456812,80.06229352,233.5403301,2922.184284,144.025256,-0.924262401,749.8500182
19.62485455,13.66456812,80.06229352,233.5403301,2922.184284,144.025256,-0.924262401,749.8500182
19.63857959,9.493284412,61.7484595,202.5702828,2859.801457,158.6501791,-10.86112976,750.3289033
19.64860344,2.126823237,77.73837478,186.3963234,2710.99902,140.5752313,-4.803159737,757.7647827
19.65186173,13.39329718,66.43952091,221.1501185,2858.445081,150.5082693,-5.386576036,748.9206652
19.66547143,8.672887731,60.71724424,201.5964333,2727.253771,153.3003368,-10.08058369,761.4827277
19.67313376,13.4007685,48.70333221,210.0910119,2821.412725,164.2484899,-3.083341123,750.0736118
19.68231692,11.39812143,31.83827034,192.4797746,2422.517975,152.3935315,-1.967651504,751.6238872
19.68358183,5.370216823,61.22349827,188.7570329,2844.766992,161.6046168,-6.715269289,757.1626609
19.6867168,11.0344358,73.29231009,218.0480812,2949.834239,152.5066842,-3.870578571,750.7122624
19.71233057,15.4634205,75.77067556,238.7635159,2841.694876,141.6095626,1.782596066,756.4426677
19.72936237,11.03530026,73.29231009,218.0480812,2975.882976,153.4708452,-1.456432668,749.2080649
19.73614214,15.95777096,67.26566616,227.2707994,2869.578378,145.101751,-1.824819738,735.5927319
19.73614214,16.11161582,66.48991507,224.7490305,2865.027587,145.4201883,-7.682591361,734.3354541
19.7449,8.496829278,52.1217281,191.4448466,2693.485234,159.7097857,-17.04463357,758.7078473
19.75020347,12.02887659,69.993969,218.9717325,2881.281673,149.6774544,-2.040382044,749.2267274
19.75893174,11.47726675,62.42229128,211.2808958,2798.035804,151.0678459,-3.530250815,749.2472502
19.7593189,12.35367976,73.35191424,222.7340471,2908.160099,148.7716183,-1.899547415,750.6211633
19.7753824,13.4652228,56.94446364,214.4389449,2765.399365,151.5815703,-3.68475756,749.2978185
19.77762929,13.3921122,81.45454665,231.7485814,2929.161734,143.5280877,-1.699614814,750.4474289
19.77762929,13.51175207,81.34560043,231.9135345,2927.690706,143.4134859,-1.961045034,750.1315908
19.77762929,13.3921122,81.45454665,231.7485814,2929.161734,143.5280877,-1.699614814,750.4474289
19.77762929,13.51175207,81.34560043,231.9135345,2927.690706,143.4134859,-1.961045034,750.1315908
19.78785807,8.980618206,39.46940176,186.8886962,2472.09169,152.5883021,-4.04137334,751.3252687
19.80250902,17.30184727,61.67419806,230.6974657,2946.896773,154.417643,0.991703022,743.8746311
